"MARKETID","MARKETNAME","MARKETTYPE","ROADADDRESS","JIBUNADDRESS","OPENINGPERIOD","LATITUDE","LONGITUDE","PUBLICTOILET","PARKINGAVAILABILITY"
1335,"청과물시장","상설장","경기도 부천시 경인로206번길 43","경기도 부천시 심곡본동 659","매일",37.4815768,126.7779879,"N","N"
1336,"청구문화시장","상설장","경기도 성남시 분당구 내정로165번길 38","경기도 성남시 분당구수내동 32","매일",37.37666085,127.1162393,"Y","Y"
1337,"청구시장","상설장","대구광역시 수성구 만촌로 66 만촌동","대구광역시 수성구 만촌동 984-1","매일",35.86485353,128.6440771,"Y","Y"
1338,"청담삼익상가","상설장","서울특별시 강남구 학동로 101길 26","서울특별시 강남구 청담동 134-20","매일",37.5224448,127.0576204,"Y","Y"
1339,"청도공설시장","5일장","경상북도 청도군 청도읍 청도시장1길 21","경상북도 청도군 청도읍 고수리 778 외","4일+9일",35.64394305,128.746038,"Y","Y"
1340,"청량리 종합시장","상설장","서울특별시 동대문구 홍릉로 1길 68-3","서울특별시 동대문구 제기동 647-11","매일",37.58015661,127.0410378,"Y","Y"
1341,"청량리 청과물시장","상설장","서울특별시 동대문구 왕산로33길 16","서울특별시 동대문구 제기동 635-35","매일",37.57986447,127.0424198,"Y","Y"
1342,"청량리농수산물시장","상설장","서울특별시 동대문구 경동시장로 22","서울특별시 동대문구 제기동 629-2","매일",37.58091917,127.0408796,"Y","Y"
1343,"청량리수산시장","상설장","서울특별시 동대문구 고산자로 34길 48의1","서울특별시 동대문구 용두동 20-1","매일",37.57807282,127.0409508,"Y","N"
1344,"청량리전통시장","상설장","서울특별시 동대문구 경동시장로2길 49-3","서울특별시 동대문구 청량리동 773","매일",37.58061952,127.043606,"N","N"
1345,"청량종합도매시장","상설장","서울특별시 동대문구 경동시장로30-7","서울특별시 동대문구 제기동 620-44","매일",37.58194298,127.0408559,"Y","Y"
1346,"청림시장","상설장","경상북도 포항시 남구 청림서길 29","경상북도 포항시 남구 청림동 588-2","매일",35.99657739,129.4103555,"Y","Y"
1347,"청송시장","5일장","경상북도 청송군 청송읍 현충로 106","경상북도 청송군 청송읍 월막리 423-1","4일+9일",36.43514723,129.0521199,"Y","Y"
1348,"청양시장","5일장","충청남도 청양군 정산면 정현길 54","충청남도 청양군 정산면 서정리 163","5일+10일",36.41059417,126.9480176,"Y","Y"
1349,"청양전통시장","5일장","충청남도 청양군 칠갑산로6길 6","충청남도 청양군 읍내리 178-4","2일+7일",36.45048661,126.8018456,"Y","Y"
1350,"청주 두꺼비시장","상설장","충청북도 청주시 서원구 수곡로 58번길 7-2","충청북도 청주시 서원구 수곡동 862","매일",36.61743646,127.4729924,"Y","N"
1351,"청주 하복대시장","상설장","충청북도 청주시 흥덕구 증안로34번길 20-1 복대동","충청북도 청주시 흥덕구 복대동 2541번지","매일",36.63563824,127.4274666,"N","N"
1352,"청주직지시장","상설장","충청북도 청주시 흥덕구 직지대로 639번길 88","충청북도 청주시 흥덕구 봉명동 472-6","매일",36.64657922,127.4663281,"Y","Y"
1353,"청천전통시장","5일장","충청북도 괴산군 청천면 청천2길 10","충청북도 괴산군 청천면 청천리 62-11","5일+10일",36.65914238,127.7378486,"Y","Y"
1354,"청평여울시장","5일장","경기도 가평군 청평면 시장중앙로19","경기도 가평군 청평면 청평리 81-2","2일+7일",37.73476579,127.4158609,"Y","Y"
1355,"청평화시장","상설장","서울특별시 중구 청계천로 334 신당동","서울특별시 중구 신당동 217-91 청평화시장","매일",37.56946664,127.0149365,"Y","Y"
1356,"청하시장","상설장+5일장","경상북도 포항시 북구 청하면 청하로 200번길 4","경상북도 포항시 북구 청하면 미남리 382-3","매일+6일",36.19707466,129.3396614,"Y","Y"
1357,"청학시장","상설장","부산광역시 영도구 태종로 316번길 1","부산광역시 영도구 청학동 297-1","매일",35.09660365,129.0603435,"Y","Y"
1358,"청호시장","상설장","전라남도 목포시 석현로 28","전라남도 목포시 석현동 1171","매일",34.81538137,126.424593,"Y","Y"
1359,"초계시장","5일장","경상남도 합천군 초계중앙로 61","경상남도 합천군 초계리 50-1","5일+10일",35.55931487,128.2668345,"Y","Y"
1360,"초량상가 시장","상설장","부산광역시 동구 초량로 15","부산광역시 동구 초량동 200","매일",35.11890679,129.0399808,"Y","N"
1361,"초량전통시장","상설장","부산광역시 동구 초량로13번길 24","부산광역시 동구 초량동 308- 1","매일",35.11803874,129.0396675,"Y","N"
1362,"초읍시장","상설장","부산광역시 부산진구 성지로51번길 60","부산광역시 부산진구 초읍동225","매일",35.17731689,129.0528914,"Y","N"
1363,"춘천남부시장","상설장","강원특별자치도 춘천시 공지로 367","강원특별자치도 춘천시 효자동 684-11","매일",37.87056273,127.7260495,"Y","Y"
1364,"춘천동부시장","상설장","강원특별자치도 춘천시 동부시장길8","강원특별자치도 춘천시 운교동 183","매일",37.87723546,127.734114,"Y","Y"
1365,"춘천번개시장","상설장","강원특별자치도 춘천시 소양로212 새마을금고2층","강원특별자치도 춘천시 소양로1가 93-10","매일",37.89183308,127.7263073,"Y","Y"
1366,"춘천서부시장","상설장","강원특별자치도 춘천시 서부대성로12","강원특별자치도 춘천시 소양로2가 172-1","매일",37.88481452,127.7246493,"Y","Y"
1367,"춘천중앙시장","상설장","강원특별자치도 춘천시 중앙로77번길 4-4","강원특별자치도 춘천시 중앙로2가 42-18","매일",37.87849419,127.7257538,"Y","Y"
1368,"춘천풍물시장","5일장","강원특별자치도 춘천시 영서로 2352-54","강원특별자치도 춘천시 온의동 148-1","2일+7일",37.86623705,127.7195843,"Y","Y"
1369,"춘천후평시장","상설장","강원특별자치도 춘천시 효평길 104","강원특별자치도 춘천시 후평동 691-22","매일",37.88079022,127.746783,"Y","Y"
1370,"충렬상가시장","상설장","부산광역시 동래구 충렬대로459번길 73-10","부산광역시 동래구 안락동464-21","매일",35.19809586,129.1099543,"Y","Y"
1371,"충무동 새벽시장","상설장","부산광역시 서구 해안새벽시장길 68 남부민동","부산광역시 서구 남부민동 685-1","매일",35.09276992,129.0249266,"Y","Y"
1372,"충무동 해안시장","상설장","부산광역시 서구 자갈치로 14-12 충무동1가","부산광역시 서구 충무동 1가 43-1","매일",35.09594124,129.0261031,"Y","N"
1373,"충무동골목시장","상설장","부산광역시 서구 충무대로267번길 5 충무동1가","부산광역시 서구 충무동1가 38-32","매일",35.09428203,129.0236516,"Y","Y"
1374,"충주 자유시장 상인회","5일장","충청북도 충주시 충인6길 16","충청북도 충주시 충의동 192","5일+10일",36.9739313,127.9306713,"Y","Y"
1375,"충주 중앙어울림 시장","상설장","충청북도 충주시 예성로 168","충청북도 충주시 성서동 306","매일",36.97189318,127.9336123,"Y","Y"
1376,"충주농산물종합시장","상설장","충청북도 충주시 목행산단7로 24","충청북도 충주시 목행동 526-29","매일",37.00399645,127.9230838,"Y","Y"
1377,"칠곡시장","상설장+5일장","대구광역시 북구 칠곡중앙대로526","대구광역시 북구 읍내동 1201-1","매일+6일",35.94252496,128.551221,"Y","Y"
1378,"칠성본시장","상설장","대구광역시 북구 칠성시장로 15-1","대구광역시 북구 칠성동1가 97-1","매일",35.87551494,128.6043799834,"N","Y"
1379,"칠성상가시장","상설장","대구광역시 북구 칠성남로 230","대구광역시 북구 칠성동1가 150-1","매일",35.87561087,128.6053141,"Y","Y"
1380,"칠성시장","상설장","대구광역시 북구 칠성남로 229","대구광역시 북구 칠성동1가 276-163","매일",35.87631033,128.605429,"Y","Y"
1381,"칠성전자주방시장","상설장","대구광역시 북구 칠성시장로 73-1","대구광역시 북구 칠성동2가 409-71","매일",35.88023367,128.6015513,"Y","Y"
1473,"현대유통 쇼핑센타","상설장","경상북도 구미시 구미중앙로 61-6","경상북도 구미시 원평동 119-2","매일",36.13002413,128.3300422,"Y","Y"
1474,"현대종합상가시장","상설장","부산광역시 수영구 수영로741번길 12","부산광역시 수영구 수영동541","매일",35.16840801,129.1207324,"Y","Y"
1475,"현대프라자시장","상설장","경기도 성남시 분당구 돌마로 364","경기도 성남시 분당구 수내동 79-2","매일",37.36998628,127.1236631,"Y","Y"
1476,"현풍백년도깨비시장","상설장","대구광역시 달성군 현풍읍 현풍로6길 5","대구광역시 달성군 현풍읍 원교리 12-5","매일",35.694751,128.442243,"Y","Y"
1477,"현풍백년도깨비시장","5일장","대구광역시 달성군 현풍읍 현풍로 6길 5","대구광역시 달성군 현풍읍 원교리 12-5","5일+10일",35.69476056,128.4422285,"Y","Y"
1478,"형곡시장프라자","상설장","경상북도 구미시 형곡서로 121","경상북도 구미시 형곡동 147-1","매일",36.11288249,128.3343334,"Y","Y"
1479,"형곡중앙시장","상설장","경상북도 구미시 형곡로 186","경상북도 구미시 형곡동 321","매일",36.10631794,128.3365164,"Y","Y"
1480,"형산시장","상설장","경상북도 포항시 남구 문예로 70번길23","경상북도 포항시 남구 대도동 143-1","매일",36.01270248,129.3664934,"Y","Y"
1481,"호계공설시장","상설장+5일장","울산광역시 북구 호계3길 17-11","울산광역시 북구 호계동 869-1 호계공설시장","매일+6일",35.62361611,129.355738,"Y","Y"
1482,"호계공설시장","상설장+5일장","울산광역시 북구 호계3길 17-11","울산광역시 북구 호계동 869-1","매일+1일, 6일",35.623596545,129.355729555,"Y","Y"
1483,"홍산시장","5일장","충청남도 부여군 홍산면 홍산시장로 45-10","충청남도 부여군 홍산면 남촌리 134-2","2일+7일",36.21394221,126.7576014,"Y","Y"
1484,"홍성전통시장","상설장+5일장","충청남도 홍성군 홍성읍 홍성천길 242","충청남도 홍성군 홍성읍 대교리 400-1","매일+6일",36.60215126,126.6680232,"Y","Y"
1485,"홍천시장","상설장","강원특별자치도 홍천군 홍천읍 번영로 53번지 일원","강원특별자치도 홍천군 홍천읍 신장대리 8-128번지 일원","매일",37.69055257,127.8862031,"Y","Y"
1486,"홍천중앙시장","상설장","강원특별자치도 홍천군 홍천읍 홍천로 8길 17","강원특별자치도 홍천군 홍천읍 신장대리 5-3","매일",37.69108298,127.886165,"Y","N"
1487,"화개장터","상설장","경상남도 하동군 화개면 쌍계로 21","경상남도 하동군 화개면 탑리 726-10","매일",35.18862364,127.6242242,"Y","Y"
1488,"화곡남부시장","상설장","서울특별시 강서구 등촌로5길 80번지","서울특별시 강서구 화곡동 830-1","매일",37.53307069,126.8589518,"Y","Y"
1489,"화곡본동시장","상설장","서울특별시 강서구 까치산로 35","서울특별시 강서구 화곡본동 98-45","매일",37.54288484,126.8441295,"Y","N"
1490,"화곡중앙시장","상설장","서울특별시 강서구 월정로 30길 66","서울특별시 강서구 화곡동 362-144","매일",37.53488408,126.8395063,"Y","Y"
1491,"화령시장","5일장","경상북도 상주시 화서면 화령남6길 7","경상북도 상주시 화서면 신봉3리 128-7","3일+8일",36.44479088,127.9506951,"Y","Y"
1492,"화목시장","상설장+5일장","경상북도 청송군 현서면 구산북로57-1","경상북도 청송군 현서면 구산리 100-14","매일+6일",36.27540013,128.8973097,"Y","Y"
1493,"화봉시장","상설장","울산광역시 북구 상방로 94","울산광역시 북구 화봉동 448-2","매일",35.58882126,129.365815231,"Y","N"
1494,"화봉종합시장","상설장","울산광역시 북구 상방로 94","울산광역시 북구 화봉동 448-2","매일",35.58881997,129.3658257,"Y","Y"
1495,"화북종합시장","상설장","제주특별자치도 제주시 청풍길 14","제주특별자치도 제주시 화북1동 1947","매일",33.5226529,126.5658683,"Y","N"
1496,"화서시장","상설장","경기도 수원시 팔달구 동말로 72 화서동","경기도 수원시 팔달구 화서동 97-1","매일",37.27857804,127.0020898,"Y","Y"
1497,"화순고인돌전통시장","5일장","전라남도 화순군 화순읍 시장길 42","전라남도 화순군 화순읍 삼천리 621","3일+8일",35.05909677,126.9833988,"Y","Y"
1498,"화순능주시장","5일장","전라남도 화순군 능주면 학포로 1955","전라남도 화순군 능주면 관영리 94-8","5일+10일",34.99091444,126.9593707,"Y","Y"
1499,"화순이양전통시장","5일장","전라남도 화순군 이양면 이양로 29-19","전라남도 화순군 이양면 이양리 303-3","4일+9일",34.88259825,126.9868713,"Y","Y"
1500,"화양제일골목시장","상설장","서울특별시 광진구 아차산로29길 59","서울특별시 광진구 화양동 34-72호","매일",37.54349132,127.0692921,"N","Y"
1501,"화원5일시장","5일장","전라남도 해남군 화원면 금평길 14","x","5일+10일",34.66949615,126.328231,"Y","Y"
1502,"화원시장","상설장","대구광역시 달성군 화원읍 비슬로512길 66","대구광역시 달성군 화원읍 천내리 892-1","매일",35.80125417,128.4997367,"Y","Y"
1503,"화원시장","상설장+5일장","대구광역시 달성군 화원읍 화원읍 비슬로512길 66","대구광역시 달성군 화원읍 천내리 892-1","매일+6일",35.8012922,128.4990942,"Y","Y"
1504,"화정서부시장","상설장","광주광역시 서구 화운로156번길 24-1","광주광역시 서구 화정동783의5","매일",35.15304086,126.8792821,"N","Y"
1505,"화천재래시장","상설장","강원도 화천군  화천읍 중앙로 4길 21-7외","강원도 화천군 화천읍 하리 52-9","매일",38.103715,127.705625,"Y","Y"
1506,"화천전통시장","5일장","강원특별자치도 화천군 화천읍 중앙로 24길12","강원특별자치도 화천군 화천읍 하리 50-7","3일+8일",38.10390468,127.7064262,"Y","Y"
